text,source,date,datetime,desc,link,img,date_fetched,type
Opinion: Conflating AI With Human Cognition Is Bad for Education,GovTech,3 months ago,2025-07-31 00:24:59.560498,"AI models are trained to optimize outputs, but in educating children, the process is the point. If we assess children only in terms of what can be “trained...",https://www.govtech.com/education/k-12/opinion-conflating-ai-with-human-cognition-is-bad-for-education&ved=2ahUKEwiF_v_8y82QAxXIkokEHfS4Ly04FBDF9AF6BAgIEAI&usg=AOvVaw2h35sQK0HSTg6_Dko82hb3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
AI that thinks like us? Researchers unveil new model to predict human behavior,Tech Xplore,3 months ago,2025-07-31 00:24:59.564078,"Be.FM is one of the first AI systems designed specifically to predict, simulate and reason about human actions.",https://techxplore.com/news/2025-07-ai-unveil-human-behavior.html&ved=2ahUKEwiF_v_8y82QAxXIkokEHfS4Ly04FBDF9AF6BAgFEAI&usg=AOvVaw3pJD4PiNho9WTZx2T5VuFP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
How AI Assessment Tools Affect Job Candidates’ Behavior,Harvard Business Review,3 months ago,2025-07-31 00:24:59.567736,"When considering AI assessment tools, most companies focus on the gains the tools bring in terms of efficiency and quality. But what they don't factor in is...",https://hbr.org/2025/07/how-ai-assessment-tools-affect-job-candidates-behavior&ved=2ahUKEwiF_v_8y82QAxXIkokEHfS4Ly04FBDF9AF6BAgGEAI&usg=AOvVaw1nyOzka9ThU-1MqgKmbKfR,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
New AI System Called Centaur Can Predict Human Behavior With Frightening Accuracy,BroBible,3 months ago,2025-07-31 00:24:59.571366,"A new artificial intelligence (AI) system, named Centaur, can predict human behavior with a never-before-seen degree of accuracy.",https://brobible.com/culture/article/ai-system-centaur-can-predict-human-behavior/&ved=2ahUKEwiF_v_8y82QAxXIkokEHfS4Ly04FBDF9AF6BAgDEAI&usg=AOvVaw3ANekulsm02YP7ci6JgFXL,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"New AI system can 'predict human behavior in any situation' with unprecedented degree of accuracy, scientists say",MSN,3 months ago,2025-07-31 00:24:59.574950,"A new artificial intelligence (AI) model can predict and simulate human thought and behavior with a surprising degree of accuracy. The language model, called...",https://www.msn.com/en-us/news/technology/new-ai-system-can-predict-human-behavior-in-any-situation-with-unprecedented-degree-of-accuracy-scientists-say/ar-AA1IhSaK&ved=2ahUKEwiF_v_8y82QAxXIkokEHfS4Ly04FBDF9AF6BAgJEAI&usg=AOvVaw3Vxa27BpOP727sNcYkmlgN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
UVA Computer Scientist Wins NSF CAREER Award to Help Robots Engage with Complex Human Behavior,The University of Virginia,3 months ago,2025-07-31 00:25:00.153641,"As automation becomes part of everyday life, University of Virginia computer scientist Yen-Ling Kuo wants to help robots become better social partners.",https://engineering.virginia.edu/news-events/news/uva-computer-scientist-wins-nsf-career-award-help-robots-engage-complex-human-behavior&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgFEAI&usg=AOvVaw2muLkoLrGxobee_3AWcUdg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"New AI is better at predicting how we behave than ever before, scientists say",Live Science,3 months ago,2025-07-31 00:25:00.157458,"New AI system can 'predict human behavior in any situation' with unprecedented degree of accuracy, scientists say ... A new artificial intelligence (AI) model...",https://www.livescience.com/technology/artificial-intelligence/new-ai-system-can-predict-human-behavior-in-any-situation-with-unprecedented-degree-of-accuracy-scientists-say&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgJEAI&usg=AOvVaw2VsObbJHRnP_TOxHMyUGfA,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
Blok raises $7.5M to build AI agents that simulate human behavior to accelerate software testing,SiliconANGLE,3 months ago,2025-07-31 00:25:00.161073,Blok raises $7.5M to build AI agents that simulate human behavior to accelerate software testing ... A startup called Blok Intelligence Inc. today said it has...,https://siliconangle.com/2025/07/09/blok-raises-7-5m-build-ai-agents-simulate-human-behavior-accelerate-software-testing/&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgKEAI&usg=AOvVaw3Hb2sqQoL3u6c3wSxlU87Q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
“I’ve Never Seen an Algorithm Do This”: Top Neuroscientist Stunned as This New AI Mirrors Every Human Thought and Unmasks Our Deepest Motivations,Energy Reporters,3 months ago,2025-07-31 00:25:00.164757,The emergence of artificial intelligence is reshaping our understanding of human cognition. A groundbreaking development at Helmholtz Munich brings us...,https://www.energy-reporters.com/news/ive-never-seen-an-algorithm-do-this-top-neuroscientist-stunned-as-this-new-ai-mirrors-every-human-thought-and-unmasks-our-deepest-motivations/&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgIEAI&usg=AOvVaw06Mvqr2lGvC8K_-tPVIez2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
🧠 This AI predicts human behavior with astonishing accuracy,Techno-Science.net,3 months ago,2025-07-31 00:25:00.168436,"A team of researchers has developed Centaur, a model capable of simulating our mental processes with unprecedented accuracy. This system, trained on over 10...",https://www.techno-science.net/en/news/this-ai-predicts-human-behavior-with-astonishing-accuracy-N27274.html&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgGEAI&usg=AOvVaw1wocyM-X7nBv_T-sbBM99q,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
How To Get Hired If AI Predicts Human Behavior In The Job Interview,Forbes,3 months ago,2025-07-31 00:25:00.172049,AI in interviews can track everything from your tone of voice to facial expressions and word choice. They compare you to people who were hired in the past.,https://www.forbes.com/sites/dianehamilton/2025/07/08/how-to-get-hired-if-ai-predicts-human-behavior-in-the-job-interview/&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgHEAI&usg=AOvVaw27sP5eFJstJ3yXsHR5y8yS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
How scientists are trying to use AI to unlock the human mind,MIT Technology Review,3 months ago,2025-07-31 00:25:00.175626,Today's AI landscape is defined by the ways in which neural networks are unlike human brains. A toddler learns how to communicate effectively with only a...,https://www.technologyreview.com/2025/07/08/1119777/scientists-use-ai-unlock-human-mind/&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgCEAI&usg=AOvVaw37xm0fUd-aEodtnD7ZpU3x,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"Scientists Use A.I. to Mimic the Mind, Warts and All",The New York Times,3 months ago,2025-07-31 00:25:00.179216,"To better understand human cognition, scientists trained a large language model on 10 million psychology experiment questions. It now answers questions much...",https://www.nytimes.com/2025/07/02/science/ai-psychology-mind.html&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgDEAI&usg=AOvVaw2i8rCwOCvvdV6x94zXmidY,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
AI That Thinks Like Us: New Model Predicts Human Decisions With Startling Accuracy,SciTechDaily,3 months ago,2025-07-31 00:25:00.182904,Researchers at Helmholtz Munich have created an advanced artificial intelligence system capable of mimicking human decision-making with impressive precision...,https://scitechdaily.com/ai-that-thinks-like-us-new-model-predicts-human-decisions-with-startling-accuracy/&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgBEAI&usg=AOvVaw0olQS455i6ju2IUzwm1fva,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
Behavioural Science and AI: Understanding Interactions between Humans and Intelligent Systems,The London School of Economics and Political Science,3 months ago,2025-07-31 00:25:00.186536,Behavioural Science and AI: Understanding Interactions between Humans and Intelligent Systems ... This research theme investigates how interactions with...,https://www.lse.ac.uk/behavioural-lab/our-research/ai-theme&ved=2ahUKEwjkmqb9y82QAxUOv4kEHTVmGb84HhDF9AF6BAgEEAI&usg=AOvVaw1xvOM-Vkd0rVrx6QoYE0Hr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"Study: AI model ""Centaur"" predicts human behavior",Heise Online,3 months ago,2025-07-31 00:25:00.751295,"An international research team has presented “Centaur”, an AI model that can predict human behavior across numerous cognitive tasks with deceptive accuracy.",https://www.heise.de/en/news/Study-AI-model-Centaur-predicts-human-behavior-10473943.html&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgJEAI&usg=AOvVaw2bogD7lLMJLeYEzIS9DPR9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"Nature Research Questioned: Is It a Bit ""Absurd"" for AI to Think Like Humans?",36Kr,3 months ago,2025-07-31 00:25:00.754943,"If artificial intelligence (AI) could ""think"" like humans, it might help us understand the human way of thinking.",https://eu.36kr.com/en/p/3363081828976393&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgIEAI&usg=AOvVaw3I0bcxUaYl0RVWsfK16qnm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
Groundbreaking New AI Trained on Psychology Studies Can Predict Human Behavior with Stunning Accuracy,The Debrief,3 months ago,2025-07-31 00:25:00.758628,It only took five days for the researchers behind the AI to dial in Meta's off-the-shelf Llama LLM with the “Psych-101” behavioral data set to create Centaur.,https://thedebrief.org/groundbreaking-new-ai-trained-on-psychology-studies-can-predict-human-behavior-with-stunning-accuracy/&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgKEAI&usg=AOvVaw2LR0Am9_JxdSMWH6DBJc3k,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
AI Centaur Achieves Unprecedented Accuracy in Predicting Human Behavior Across Psychological Experiments,SSBCrack,3 months ago,2025-07-31 00:25:00.762266,"MUNICH — A groundbreaking artificial intelligence system, known as Centaur, is making waves in the field of psychological research by demonstrating an.",https://news.ssbcrack.com/ai-centaur-achieves-unprecedented-accuracy-in-predicting-human-behavior-across-psychological-experiments/&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgEEAI&usg=AOvVaw0fEhgRISoUTePSHRBTGhTI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
AI That Simulates Human Behavior Could Enhance Understanding of Cognition,Technology Networks,3 months ago,2025-07-31 00:25:00.765863,"Trained on over ten million decisions drawn from psychological experiments, Centaur mirrors human behavior across a wide range of scenarios. This breakthrough...",https://www.technologynetworks.com/informatics/news/ai-that-simulates-human-behavior-could-enhance-understanding-of-cognition-401807&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgCEAI&usg=AOvVaw1oxd2tdheF4_wjHfB95K6l,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
This AI ‘thinks’ like a human — after training on 160 psychology studies,Nature,3 months ago,2025-07-31 00:25:00.769462,"Centaur, by contrast, can simulate human behaviour across a spectrum of tasks — including gambling, memory games and problem-solving...",https://www.nature.com/articles/d41586-025-02095-8&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgBEAI&usg=AOvVaw3sOdnDrrjZQKVKtPgXrzI2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
A foundation model to predict and capture human cognition,Nature,3 months ago,2025-07-31 00:25:00.773116,"Here we introduce Centaur, a computational model that can predict and simulate human behaviour in any experiment expressible in natural language.",https://www.nature.com/articles/s41586-025-09215-4&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgHEAI&usg=AOvVaw0Cwb6TRsI8xel45kvnuGJW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
"Trained on human decisions, this AI reflects how we think and why",Interesting Engineering,3 months ago,2025-07-31 00:25:00.776761,"Centaur, an AI model trained on 10 million decisions, learns to simulate human thinking, even in unfamiliar situations.",https://interestingengineering.com/news/centaur-ai-human-decision-simulation&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgDEAI&usg=AOvVaw0XhGlpwnCC0TZ_WuKhnGSI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
Centaur: AI that thinks like us—and could help explain how we think,Tech Xplore,3 months ago,2025-07-31 00:25:00.780347,Researchers at Helmholtz Munich have developed an artificial intelligence model that can simulate human behavior with remarkable accuracy.,https://techxplore.com/news/2025-07-centaur-ai.html&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgFEAI&usg=AOvVaw2vClFUZFhOG1I6nP6E5N15,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
Are we losing control of AI? Expert warns of AI learning to act independently,KHOU,3 months ago,2025-07-31 00:25:00.783950,Dr. Patrick Dicks discusses concerns about losing control of AI due to its mimicry of human behavior. He urges oversight and ethical boundaries in...,https://www.khou.com/article/tech/ai-control/285-14a65fd4-ba49-455b-9527-265ebfd6a0f2&ved=2ahUKEwjUhMv9y82QAxUxz_ACHayiJ5I4KBDF9AF6BAgGEAI&usg=AOvVaw2TRLMrdBuqGolFVNrMo8Xh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-31,news
