text,source,date,datetime,desc,link,img,date_fetched,type,cluster
Social science researchers use AI to simulate human subjects,Stanford Report,3 months ago,2025-07-29 17:43:13.408853,"By improving our understanding of human behavior, social science research helps businesses design successful marketing programs, ensures governmental...",https://news.stanford.edu/stories/2025/07/ai-social-science-research-simulated-human-subjects&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgFEAI&usg=AOvVaw1jO01D6YUH_C6z0XayXHjb,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
4 ways to navigate an AI-driven world.,Psychology Today,3 months ago,2025-07-29 17:43:13.412464,"It helps to distinguish AI, generative AI, and AI agents and the different opportunities and risks they present to our autonomy, relationships,...",https://www.psychologytoday.com/us/blog/harnessing-hybrid-intelligence/202507/human-agency-or-ai-powered-agents&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgEEAI&usg=AOvVaw2a3elbOQxx9vJpTMAlCIAS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
How AI is Changing Our Understanding of Human Decision-Making,Unite.AI,3 months ago,2025-07-29 17:43:13.416055,Understanding human decision-making has been a central goal in psychology for decades. Researchers have long sought to design cognitive models that explain...,https://www.unite.ai/how-ai-is-changing-our-understanding-of-human-decision-making/&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgCEAI&usg=AOvVaw0EWknVffVmt-SW_r8G9NLM,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
Opinion: Conflating AI With Human Cognition Is Bad for Education,GovTech,3 months ago,2025-07-29 17:43:13.419638,"AI models are trained to optimize outputs, but in educating children, the process is the point. If we assess children only in terms of what can be “trained...",https://www.govtech.com/education/k-12/opinion-conflating-ai-with-human-cognition-is-bad-for-education&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgJEAI&usg=AOvVaw2IxWCv3EqnJBg6p-bD49u0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,7
AI that thinks like us? Researchers unveil new model to predict human behavior,Tech Xplore,3 months ago,2025-07-29 17:43:13.423304,"Be.FM is one of the first AI systems designed specifically to predict, simulate and reason about human actions.",https://techxplore.com/news/2025-07-ai-unveil-human-behavior.html&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgHEAI&usg=AOvVaw0TLkGNmS8EONyfTmuEvKK3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
How AI Assessment Tools Affect Job Candidates’ Behavior,Harvard Business Review,3 months ago,2025-07-29 17:43:13.426994,"When considering AI assessment tools, most companies focus on the gains the tools bring in terms of efficiency and quality. But what they don't factor in is...",https://hbr.org/2025/07/how-ai-assessment-tools-affect-job-candidates-behavior&ved=2ahUKEwiy78ynsMqQAxX2TDABHZdyL9M4FBDF9AF6BAgBEAI&usg=AOvVaw0cY3f9kvDEIHBzy4_ognjF,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"New AI Called Centaur Claims to Predict Human Behavior, Raising Privacy Concerns",NBC Palm Springs,3 months ago,2025-07-29 17:43:13.925693,"Supporters of AI-powered behavioral prediction argue there could be positive uses, especially in areas like healthcare and education. But many agree it would...",https://www.nbcpalmsprings.com/therogginreport/2025/07/10/new-ai-called-centaur-claims-to-predict-human-behavior-raising-privacy-concerns&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgDEAI&usg=AOvVaw0RZ6CFwMRNPv-vJ2ZIxec9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"New AI system can 'predict human behavior in any situation' with unprecedented degree of accuracy, scientists say",MSN,3 months ago,2025-07-29 17:43:13.929449,"A new artificial intelligence (AI) model can predict and simulate human thought and behavior with a surprising degree of accuracy. The language model, called...",https://www.msn.com/en-us/news/technology/new-ai-system-can-predict-human-behavior-in-any-situation-with-unprecedented-degree-of-accuracy-scientists-say/ar-AA1IhSaK&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgBEAI&usg=AOvVaw2AZYKkHngDaGzXoeHK3B81,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"New AI is better at predicting how we behave than ever before, scientists say",Live Science,3 months ago,2025-07-29 17:43:13.933199,"New AI system can 'predict human behavior in any situation' with unprecedented degree of accuracy, scientists say ... A new artificial intelligence (AI) model...",https://www.livescience.com/technology/artificial-intelligence/new-ai-system-can-predict-human-behavior-in-any-situation-with-unprecedented-degree-of-accuracy-scientists-say&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgKEAI&usg=AOvVaw3NjymScoPezgYAoyDPMr05,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
Blok raises $7.5M to build AI agents that simulate human behavior to accelerate software testing,SiliconANGLE,3 months ago,2025-07-29 17:43:13.936892,Blok raises $7.5M to build AI agents that simulate human behavior to accelerate software testing ... A startup called Blok Intelligence Inc. today said it has...,https://siliconangle.com/2025/07/09/blok-raises-7-5m-build-ai-agents-simulate-human-behavior-accelerate-software-testing/&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgEEAI&usg=AOvVaw1RsGoy-3wK8Ksh-Q3zBGvN,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
“I’ve Never Seen an Algorithm Do This”: Top Neuroscientist Stunned as This New AI Mirrors Every Human Thought and Unmasks Our Deepest Motivations,Energy Reporters,3 months ago,2025-07-29 17:43:13.940584,The emergence of artificial intelligence is reshaping our understanding of human cognition. A groundbreaking development at Helmholtz Munich brings us...,https://www.energy-reporters.com/news/ive-never-seen-an-algorithm-do-this-top-neuroscientist-stunned-as-this-new-ai-mirrors-every-human-thought-and-unmasks-our-deepest-motivations/&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgGEAI&usg=AOvVaw1p1zEPzG9Simnq3hezwrOs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
🧠 This AI predicts human behavior with astonishing accuracy,Techno-Science.net,3 months ago,2025-07-29 17:43:13.944243,"A team of researchers has developed Centaur, a model capable of simulating our mental processes with unprecedented accuracy. This system, trained on over 10...",https://www.techno-science.net/en/news/this-ai-predicts-human-behavior-with-astonishing-accuracy-N27274.html&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgIEAI&usg=AOvVaw0jB4i_aObSJCRF1MCmZFW2,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
How To Get Hired If AI Predicts Human Behavior In The Job Interview,Forbes,3 months ago,2025-07-29 17:43:13.948089,AI in interviews can track everything from your tone of voice to facial expressions and word choice. They compare you to people who were hired in the past.,https://www.forbes.com/sites/dianehamilton/2025/07/08/how-to-get-hired-if-ai-predicts-human-behavior-in-the-job-interview/&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgHEAI&usg=AOvVaw33DpVfdjKrQIKSiId7d5EX,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
How scientists are trying to use AI to unlock the human mind,MIT Technology Review,3 months ago,2025-07-29 17:43:13.951755,Today's AI landscape is defined by the ways in which neural networks are unlike human brains. A toddler learns how to communicate effectively with only a...,https://www.technologyreview.com/2025/07/08/1119777/scientists-use-ai-unlock-human-mind/&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgJEAI&usg=AOvVaw3j-H2dhLTnDQiP2cWrF3Ha,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"Scientists Use A.I. to Mimic the Mind, Warts and All",The New York Times,3 months ago,2025-07-29 17:43:13.955373,"To better understand human cognition, scientists trained a large language model on 10 million psychology experiment questions. It now answers questions much...",https://www.nytimes.com/2025/07/02/science/ai-psychology-mind.html&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgCEAI&usg=AOvVaw09pO-yuEaxoCFScD6jXn8H,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
AI That Thinks Like Us: New Model Predicts Human Decisions With Startling Accuracy,SciTechDaily,3 months ago,2025-07-29 17:43:13.958974,Researchers at Helmholtz Munich have created an advanced artificial intelligence system capable of mimicking human decision-making with impressive precision...,https://scitechdaily.com/ai-that-thinks-like-us-new-model-predicts-human-decisions-with-startling-accuracy/&ved=2ahUKEwi_l-ensMqQAxV7LVkFHdJcFf04HhDF9AF6BAgFEAI&usg=AOvVaw0_6Xup2N0lhHs0a9Hgzd9C,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
Behavioural Science and AI: Understanding Interactions between Humans and Intelligent Systems,The London School of Economics and Political Science,3 months ago,2025-07-29 17:43:14.299871,Behavioural Science and AI: Understanding Interactions between Humans and Intelligent Systems ... This research theme investigates how interactions with...,https://www.lse.ac.uk/behavioural-lab/our-research/ai-theme&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgCEAI&usg=AOvVaw2IJa_Q7c6V3WfCLgAA2sBj,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
"Study: AI model ""Centaur"" predicts human behavior",Heise Online,3 months ago,2025-07-29 17:43:14.303579,"An international research team has presented “Centaur”, an AI model that can predict human behavior across numerous cognitive tasks with deceptive accuracy.",https://www.heise.de/en/news/Study-AI-model-Centaur-predicts-human-behavior-10473943.html&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgEEAI&usg=AOvVaw1MldAqdx1qKnNF2wAT6DB5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"Nature Research Questioned: Is It a Bit ""Absurd"" for AI to Think Like Humans?",36Kr,3 months ago,2025-07-29 17:43:14.307265,"If artificial intelligence (AI) could ""think"" like humans, it might help us understand the human way of thinking.",https://eu.36kr.com/en/p/3363081828976393&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgKEAI&usg=AOvVaw2tg0oAesRm4sDiDX-v8sPq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
Groundbreaking New AI Trained on Psychology Studies Can Predict Human Behavior with Stunning Accuracy,The Debrief,3 months ago,2025-07-29 17:43:14.310999,It only took five days for the researchers behind the AI to dial in Meta's off-the-shelf Llama LLM with the “Psych-101” behavioral data set to create Centaur.,https://thedebrief.org/groundbreaking-new-ai-trained-on-psychology-studies-can-predict-human-behavior-with-stunning-accuracy/&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgFEAI&usg=AOvVaw2sv_QQlKQkZl45p5QdmVxE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
AI Centaur Achieves Unprecedented Accuracy in Predicting Human Behavior Across Psychological Experiments,SSBCrack,3 months ago,2025-07-29 17:43:14.314698,"MUNICH — A groundbreaking artificial intelligence system, known as Centaur, is making waves in the field of psychological research by demonstrating an.",https://news.ssbcrack.com/ai-centaur-achieves-unprecedented-accuracy-in-predicting-human-behavior-across-psychological-experiments/&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgIEAI&usg=AOvVaw08P8N6D5USWoNE-YVEsqD9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
AI That Simulates Human Behavior Could Enhance Understanding of Cognition,Technology Networks,3 months ago,2025-07-29 17:43:14.318307,"Trained on over ten million decisions drawn from psychological experiments, Centaur mirrors human behavior across a wide range of scenarios. This breakthrough...",https://www.technologynetworks.com/informatics/news/ai-that-simulates-human-behavior-could-enhance-understanding-of-cognition-401807&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgHEAI&usg=AOvVaw2b2GWdQ9XKpIDn5bQLugi1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
This AI ‘thinks’ like a human — after training on 160 psychology studies,Nature,3 months ago,2025-07-29 17:43:14.321968,"Centaur, by contrast, can simulate human behaviour across a spectrum of tasks — including gambling, memory games and problem-solving...",https://www.nature.com/articles/d41586-025-02095-8&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgBEAI&usg=AOvVaw19OA70A4RY6Ilx9B7isum3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
A foundation model to predict and capture human cognition,Nature,3 months ago,2025-07-29 17:43:14.325651,"Here we introduce Centaur, a computational model that can predict and simulate human behaviour in any experiment expressible in natural language.",https://www.nature.com/articles/s41586-025-09215-4&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgDEAI&usg=AOvVaw3n3pWa8QlO1SegIqQfKtco,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
"Trained on human decisions, this AI reflects how we think and why",Interesting Engineering,3 months ago,2025-07-29 17:43:14.329265,"Centaur, an AI model trained on 10 million decisions, learns to simulate human thinking, even in unfamiliar situations.",https://interestingengineering.com/news/centaur-ai-human-decision-simulation&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgGEAI&usg=AOvVaw3tH3_jzvVvKNRLywYVoLee,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,1
Centaur: AI that thinks like us—and could help explain how we think,Tech Xplore,3 months ago,2025-07-29 17:43:14.332873,Researchers at Helmholtz Munich have developed an artificial intelligence model that can simulate human behavior with remarkable accuracy.,https://techxplore.com/news/2025-07-centaur-ai.html&ved=2ahUKEwiJvYaosMqQAxXiKFkFHbw0HVM4KBDF9AF6BAgJEAI&usg=AOvVaw2QIU2WRXsb8-ekYEiFmKsS,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",2025-10-29,news,2
